time,ppg_med
1721885876.956,20.0,
1721885876.9810002,12.0,
1721885877.006,-1.0,
1721885877.0310001,-21.0,
1721885877.056,-40.0,
1721885877.081,-50.0,
1721885877.106,-51.0,
1721885877.131,-56.0,
1721885877.1560001,-79.0,
1721885877.181,-114.0,
1721885877.206,-140.0,
1721885877.231,-136.0,
1721885877.256,-101.0,
1721885877.2810001,-54.0,
1721885877.306,-15.0,
1721885877.331,7.0,
1721885877.356,20.0,
1721885877.381,30.0,
1721885877.4060001,37.0,
1721885877.4310002,39.0,
1721885877.456,37.0,
1721885877.4810002,37.0,
1721885877.506,41.0,
1721885877.5310001,49.0,
1721885877.5560002,56.0,
1721885877.581,61.0,
1721885877.6060002,68.0,
1721885877.631,74.0,
1721885877.6560001,72.0,
1721885877.6810002,58.0,
1721885877.706,32.0,
1721885877.7310002,7.0,
1721885877.756,-8.0,
1721885877.7810001,-14.0,
1721885877.806,-17.0,
1721885877.831,-25.0,
1721885877.856,-41.0,
1721885877.881,-63.0,
1721885877.906,-89.0,
1721885877.931,-113.0,
1721885877.956,-122.0,
1721885877.981,-107.0,
1721885878.006,-70.0,
1721885878.031,-24.0,
1721885878.056,15.0,
1721885878.081,40.0,
1721885878.106,56.0,
1721885878.131,70.0,
1721885878.156,82.0,
1721885878.181,88.0,
1721885878.206,87.0,
1721885878.2310002,82.0,
1721885878.256,77.0,
1721885878.2810001,73.0,
1721885878.306,64.0,
1721885878.331,49.0,
1721885878.3560002,32.0,
1721885878.381,17.0,
1721885878.4060001,3.0,
1721885878.431,-12.0,
1721885878.456,-26.0,
1721885878.4810002,-35.0,
1721885878.506,-36.0,
1721885878.5310001,-36.0,
1721885878.556,-41.0,
1721885878.581,-53.0,
1721885878.6060002,-70.0,
1721885878.6310003,-86.0,
1721885878.6560001,-104.0,
1721885878.6810002,-125.0,
1721885878.706,-143.0,
1721885878.7310002,-140.0,
1721885878.7560003,-108.0,
1721885878.7810001,-57.0,
1721885878.8060002,-8.0,
1721885878.831,20.0,
1721885878.8560002,29.0,
1721885878.8810003,34.0,
1721885878.9060001,43.0,
1721885878.9310002,54.0,
1721885878.956,59.0,
1721885878.9810002,58.0,
1721885879.006,58.0,
1721885879.0310001,66.0,
1721885879.056,78.0,
1721885879.081,86.0,
1721885879.106,82.0,
1721885879.131,71.0,
1721885879.1560001,60.0,
1721885879.181,51.0,
1721885879.206,41.0,
1721885879.231,25.0,
1721885879.256,4.0,
1721885879.2810001,-19.0,
1721885879.306,-42.0,
1721885879.331,-65.0,
1721885879.356,-90.0,
1721885879.381,-109.0,
1721885879.4060001,-113.0,
1721885879.4310002,-94.0,
1721885879.456,-60.0,
1721885879.4810002,-26.0,
1721885879.506,-6.0,
1721885879.5310001,-2.0,
1721885879.5560002,-5.0,
1721885879.581,-1.0,
1721885879.6060002,10.0,
1721885879.631,18.0,
1721885879.6560001,13.0,
1721885879.6810002,-7.0,
1721885879.706,-28.0,
1721885879.7310002,-36.0,
1721885879.756,-30.0,
1721885879.7810001,-20.0,
1721885879.806,-16.0,
1721885879.831,-22.0,
1721885879.856,-29.0,
1721885879.881,-27.0,
1721885879.906,-14.0,
1721885879.931,-2.0,
1721885879.956,0.0,
1721885879.981,-8.0,
1721885880.006,-21.0,
1721885880.031,-31.0,
1721885880.056,-38.0,
1721885880.081,-42.0,
1721885880.106,-42.0,
1721885880.131,-28.0,
1721885880.156,10.0,
1721885880.181,71.0,
1721885880.206,136.0,
1721885880.2310002,178.0,
1721885880.256,184.0,
1721885880.2810001,164.0,
1721885880.306,142.0,
1721885880.331,135.0,
1721885880.3560002,141.0,
1721885880.381,144.0,
1721885880.4060001,134.0,
1721885880.431,115.0,
1721885880.456,97.0,
1721885880.4810002,84.0,
1721885880.506,70.0,
1721885880.5310001,45.0,
1721885880.556,9.0,
1721885880.581,-30.0,
1721885880.6060002,-65.0,
1721885880.6310003,-95.0,
1721885880.6560001,-124.0,
1721885880.6810002,-153.0,
1721885880.706,-179.0,
1721885880.7310002,-197.0,
1721885880.7560003,-208.0,
1721885880.7810001,-213.0,
1721885880.8060002,-216.0,
1721885880.831,-215.0,
1721885880.8560002,-206.0,
1721885880.8810003,-184.0,
1721885880.9060001,-142.0,
1721885880.9310002,-84.0,
1721885880.956,-20.0,
1721885880.9810002,33.0,
1721885881.006,60.0,
1721885881.0310001,65.0,
1721885881.056,61.0,
1721885881.081,62.0,
1721885881.106,66.0,
1721885881.131,67.0,
1721885881.1560001,61.0,
1721885881.181,56.0,
1721885881.206,59.0,
1721885881.231,69.0,
1721885881.256,76.0,
1721885881.2810001,76.0,
1721885881.306,73.0,
1721885881.331,73.0,
1721885881.356,74.0,
1721885881.381,71.0,
1721885881.4060001,69.0,
1721885881.4310002,84.0,
1721885881.456,121.0,
1721885881.4810002,160.0,
1721885881.506,169.0,
1721885881.5310001,138.0,
1721885881.5560002,95.0,
1721885881.581,83.0,
1721885881.6060002,111.0,
1721885881.631,137.0,
1721885881.6560001,110.0,
1721885881.6810002,23.0,
1721885881.706,-76.0,
1721885881.7310002,-125.0,
1721885881.756,-102.0,
1721885881.7810001,-41.0,
1721885881.806,10.0,
1721885881.831,28.0,
1721885881.856,22.0,
1721885881.881,12.0,
1721885881.906,-1.0,
1721885881.931,-22.0,
1721885881.956,-49.0,
1721885881.981,-73.0,
1721885882.006,-88.0,
1721885882.031,-103.0,
1721885882.056,-128.0,
1721885882.081,-162.0,
1721885882.106,-188.0,
1721885882.131,-195.0,
1721885882.156,-189.0,
1721885882.181,-187.0,
1721885882.206,-200.0,
1721885882.2310002,-212.0,
1721885882.256,-200.0,
1721885882.2810001,-151.0,
1721885882.306,-77.0,
1721885882.331,-1.0,
1721885882.3560002,58.0,
1721885882.381,95.0,
1721885882.4060001,115.0,
1721885882.431,123.0,
1721885882.456,123.0,
1721885882.4810002,116.0,
1721885882.506,110.0,
1721885882.5310001,108.0,
1721885882.556,111.0,
1721885882.581,112.0,
1721885882.6060002,101.0,
1721885882.6310003,78.0,
1721885882.6560001,50.0,
1721885882.6810002,27.0,
1721885882.706,9.0,
1721885882.7310002,-8.0,
1721885882.7560003,-32.0,
1721885882.7810001,-59.0,
1721885882.8060002,-80.0,
1721885882.831,-93.0,
1721885882.8560002,-106.0,
1721885882.8810003,-128.0,
1721885882.9060001,-154.0,
1721885882.9310002,-162.0,
1721885882.956,-132.0,
1721885882.9810002,-66.0,
1721885883.006,5.0,
1721885883.0310001,52.0,
1721885883.056,67.0,
1721885883.081,67.0,
1721885883.106,69.0,
1721885883.131,77.0,
1721885883.1560001,81.0,
1721885883.181,80.0,
1721885883.206,83.0,
1721885883.231,96.0,
1721885883.256,113.0,
1721885883.2810001,120.0,
1721885883.306,112.0,
1721885883.331,105.0,
1721885883.356,118.0,
1721885883.381,154.0,
1721885883.4060001,193.0,
1721885883.4310002,208.0,
1721885883.456,183.0,
1721885883.4810002,120.0,
1721885883.506,33.0,
1721885883.5310001,-57.0,
1721885883.5560002,-131.0,
1721885883.581,-165.0,
1721885883.6060002,-150.0,
1721885883.631,-97.0,
1721885883.6560001,-33.0,
1721885883.6810002,17.0,
1721885883.706,44.0,
1721885883.7310002,58.0,
1721885883.756,71.0,
1721885883.7810001,85.0,
1721885883.806,97.0,
1721885883.831,104.0,
1721885883.856,109.0,
1721885883.881,112.0,
1721885883.906,109.0,
1721885883.931,93.0,
1721885883.956,61.0,
1721885883.981,17.0,
1721885884.006,-30.0,
1721885884.031,-77.0,
1721885884.056,-120.0,
1721885884.081,-161.0,
1721885884.106,-201.0,
1721885884.131,-243.0,
1721885884.156,-284.0,
1721885884.181,-313.0,
1721885884.206,-312.0,
1721885884.2310002,-275.0,
1721885884.256,-211.0,
1721885884.2810001,-145.0,
1721885884.306,-100.0,
1721885884.331,-75.0,
1721885884.3560002,-58.0,
1721885884.381,-37.0,
1721885884.4060001,-9.0,
1721885884.431,14.0,
1721885884.456,27.0,
1721885884.4810002,29.0,
1721885884.506,30.0,
1721885884.5310001,33.0,
1721885884.556,39.0,
1721885884.581,45.0,
1721885884.6060002,49.0,
1721885884.6310003,50.0,
1721885884.6560001,43.0,
1721885884.6810002,29.0,
1721885884.706,8.0,
1721885884.7310002,-13.0,
1721885884.7560003,-32.0,
1721885884.7810001,-49.0,
1721885884.8060002,-60.0,
1721885884.831,-59.0,
1721885884.8560002,-38.0,
1721885884.8810003,6.0,
1721885884.9060001,61.0,
1721885884.9310002,109.0,
1721885884.956,136.0,
1721885884.9810002,140.0,
1721885885.006,130.0,
1721885885.0310001,116.0,
1721885885.056,109.0,
1721885885.081,112.0,
1721885885.106,123.0,
1721885885.131,135.0,
1721885885.1560001,138.0,
1721885885.181,128.0,
1721885885.206,107.0,
1721885885.231,84.0,
1721885885.256,68.0,
1721885885.2810001,62.0,
1721885885.306,59.0,
1721885885.331,50.0,
1721885885.356,24.0,
1721885885.381,-17.0,
1721885885.4060001,-58.0,
1721885885.4310002,-80.0,
1721885885.456,-71.0,
1721885885.4810002,-37.0,
1721885885.506,-1.0,
1721885885.5310001,15.0,
1721885885.5560002,7.0,
1721885885.581,-14.0,
1721885885.6060002,-30.0,
1721885885.631,-33.0,
1721885885.6560001,-28.0,
1721885885.6810002,-23.0,
1721885885.706,-20.0,
1721885885.7310002,-13.0,
1721885885.756,-2.0,
1721885885.7810001,7.0,
1721885885.806,5.0,
1721885885.831,-11.0,
1721885885.856,-32.0,
1721885885.881,-53.0,
1721885885.906,-74.0,
1721885885.931,-101.0,
1721885885.956,-132.0,
1721885885.981,-152.0,
1721885886.006,-142.0,
1721885886.031,-97.0,
1721885886.056,-32.0,
1721885886.081,27.0,
1721885886.106,62.0,
1721885886.131,76.0,
1721885886.156,83.0,
1721885886.181,90.0,
1721885886.206,93.0,
1721885886.2310002,83.0,
1721885886.256,59.0,
1721885886.2810001,36.0,
1721885886.306,27.0,
1721885886.331,31.0,
1721885886.3560002,34.0,
1721885886.381,23.0,
1721885886.4060001,4.0,
1721885886.431,-9.0,
1721885886.456,-9.0,
1721885886.4810002,-9.0,
1721885886.506,-31.0,
1721885886.5310001,-77.0,
1721885886.556,-126.0,
1721885886.581,-145.0,
1721885886.6060002,-120.0,
1721885886.6310003,-66.0,
1721885886.6560001,-14.0,
1721885886.6810002,17.0,
1721885886.706,29.0,
1721885886.7310002,39.0,
1721885886.7560003,54.0,
1721885886.7810001,68.0,
1721885886.8060002,72.0,
1721885886.831,66.0,
1721885886.8560002,59.0,
1721885886.8810003,59.0,
1721885886.9060001,61.0,
1721885886.9310002,51.0,
1721885886.956,25.0,
1721885886.9810002,-10.0,
1721885887.006,-42.0,
1721885887.0310001,-60.0,
1721885887.056,-70.0,
1721885887.081,-83.0,
1721885887.106,-105.0,
1721885887.131,-129.0,
1721885887.1560001,-140.0,
1721885887.181,-128.0,
1721885887.206,-90.0,
1721885887.231,-41.0,
1721885887.256,3.0,
1721885887.2810001,31.0,
1721885887.306,43.0,
1721885887.331,45.0,
1721885887.356,48.0,
1721885887.381,51.0,
1721885887.4060001,53.0,
1721885887.4310002,49.0,
1721885887.456,42.0,
1721885887.4810002,38.0,
1721885887.506,41.0,
1721885887.5310001,44.0,
1721885887.5560002,37.0,
1721885887.581,16.0,
1721885887.6060002,-12.0,
1721885887.631,-37.0,
1721885887.6560001,-57.0,
1721885887.6810002,-78.0,
1721885887.706,-109.0,
1721885887.7310002,-143.0,
1721885887.756,-163.0,
1721885887.7810001,-150.0,
1721885887.806,-104.0,
1721885887.831,-41.0,
1721885887.856,19.0,
1721885887.881,66.0,
1721885887.906,101.0,
1721885887.931,128.0,
1721885887.956,146.0,
1721885887.981,155.0,
1721885888.006,157.0,
1721885888.031,157.0,
1721885888.056,161.0,
1721885888.081,167.0,
1721885888.106,169.0,
1721885888.131,160.0,
1721885888.156,137.0,
1721885888.181,104.0,
1721885888.206,67.0,
1721885888.2310002,35.0,
1721885888.256,12.0,
1721885888.2810001,-10.0,
1721885888.306,-42.0,
1721885888.331,-87.0,
1721885888.3560002,-129.0,
1721885888.381,-143.0,
1721885888.4060001,-115.0,
1721885888.431,-60.0,
1721885888.456,-7.0,
1721885888.4810002,26.0,
1721885888.506,40.0,
1721885888.5310001,46.0,
1721885888.556,48.0,
1721885888.581,35.0,
1721885888.6060002,3.0,
1721885888.6310003,-35.0,
1721885888.6560001,-59.0,
1721885888.6810002,-58.0,
1721885888.706,-46.0,
1721885888.7310002,-42.0,
1721885888.7560003,-54.0,
1721885888.7810001,-73.0,
1721885888.8060002,-89.0,
1721885888.831,-99.0,
1721885888.8560002,-109.0,
1721885888.8810003,-122.0,
1721885888.9060001,-137.0,
1721885888.9310002,-154.0,
1721885888.956,-175.0,
1721885888.9810002,-197.0,
1721885889.006,-207.0,
1721885889.0310001,-185.0,
1721885889.056,-129.0,
1721885889.081,-57.0,
1721885889.106,4.0,
1721885889.131,43.0,
1721885889.1560001,68.0,
1721885889.181,91.0,
1721885889.206,113.0,
1721885889.231,126.0,
1721885889.256,128.0,
1721885889.2810001,132.0,
1721885889.306,149.0,
1721885889.331,174.0,
1721885889.356,189.0,
1721885889.381,178.0,
1721885889.4060001,151.0,
1721885889.4310002,126.0,
1721885889.456,112.0,
1721885889.4810002,98.0,
1721885889.506,72.0,
1721885889.5310001,35.0,
1721885889.5560002,-1.0,
1721885889.581,-33.0,
1721885889.6060002,-70.0,
1721885889.631,-119.0,
1721885889.6560001,-166.0,
1721885889.6810002,-186.0,
1721885889.706,-160.0,
1721885889.7310002,-97.0,
1721885889.756,-29.0,
1721885889.7810001,22.0,
1721885889.806,50.0,
1721885889.831,65.0,
1721885889.856,70.0,
1721885889.881,65.0,
1721885889.906,53.0,
1721885889.931,45.0,
1721885889.956,51.0,
1721885889.981,69.0,
1721885890.006,85.0,
1721885890.031,87.0,
1721885890.056,75.0,
1721885890.081,59.0,
1721885890.106,46.0,
1721885890.131,33.0,
1721885890.156,21.0,
1721885890.181,11.0,
1721885890.206,4.0,
1721885890.2310002,-4.0,
1721885890.256,-21.0,
1721885890.2810001,-50.0,
1721885890.306,-83.0,
1721885890.331,-115.0,
1721885890.3560002,-146.0,
1721885890.381,-183.0,
1721885890.4060001,-221.0,
1721885890.431,-238.0,
1721885890.456,-217.0,
1721885890.4810002,-162.0,
1721885890.506,-97.0,
1721885890.5310001,-47.0,
1721885890.556,-13.0,
1721885890.581,25.0,
1721885890.6060002,75.0,
1721885890.6310003,125.0,
1721885890.6560001,152.0,
1721885890.6810002,152.0,
1721885890.706,143.0,
1721885890.7310002,149.0,
1721885890.7560003,177.0,
1721885890.7810001,205.0,
1721885890.8060002,210.0,
1721885890.831,186.0,
1721885890.8560002,147.0,
1721885890.8810003,107.0,
1721885890.9060001,74.0,
1721885890.9310002,44.0,
1721885890.956,15.0,
1721885890.9810002,-7.0,
1721885891.006,-17.0,
1721885891.0310001,-21.0,
1721885891.056,-32.0,
1721885891.081,-59.0,
1721885891.106,-99.0,
1721885891.131,-141.0,
1721885891.1560001,-175.0,
1721885891.181,-206.0,
1721885891.206,-241.0,
1721885891.231,-283.0,
1721885891.256,-316.0,
1721885891.2810001,-316.0,
1721885891.306,-271.0,
1721885891.331,-193.0,
1721885891.356,-111.0,
1721885891.381,-48.0,
1721885891.4060001,-7.0,
1721885891.4310002,26.0,
1721885891.456,65.0,
1721885891.4810002,105.0,
1721885891.506,135.0,
1721885891.5310001,150.0,
1721885891.5560002,156.0,
1721885891.581,163.0,
1721885891.6060002,174.0,
1721885891.631,176.0,
1721885891.6560001,161.0,
1721885891.6810002,127.0,
1721885891.706,86.0,
1721885891.7310002,49.0,
1721885891.756,20.0,
1721885891.7810001,1.0,
1721885891.806,-6.0,
1721885891.831,-1.0,
1721885891.856,8.0,
1721885891.881,10.0,
1721885891.906,-3.0,
1721885891.931,-25.0,
1721885891.956,-41.0,
1721885891.981,-45.0,
1721885892.006,-46.0,
1721885892.031,-63.0,
1721885892.056,-98.0,
1721885892.081,-127.0,
1721885892.106,-113.0,
1721885892.131,-39.0,
1721885892.156,72.0,
1721885892.181,171.0,
1721885892.206,219.0,
1721885892.2310002,209.0,
1721885892.256,169.0,
1721885892.2810001,131.0,
1721885892.306,109.0,
1721885892.331,94.0,
1721885892.3560002,75.0,
1721885892.381,52.0,
1721885892.4060001,34.0,
1721885892.431,31.0,
1721885892.456,35.0,
1721885892.4810002,34.0,
1721885892.506,21.0,
1721885892.5310001,2.0,
1721885892.556,-13.0,
1721885892.581,-23.0,
1721885892.6060002,-32.0,
1721885892.6310003,-43.0,
1721885892.6560001,-57.0,
1721885892.6810002,-68.0,
1721885892.706,-79.0,
1721885892.7310002,-93.0,
1721885892.7560003,-111.0,
1721885892.7810001,-129.0,
1721885892.8060002,-140.0,
1721885892.831,-151.0,
1721885892.8560002,-171.0,
1721885892.8810003,-201.0,
1721885892.9060001,-225.0,
1721885892.9310002,-219.0,
1721885892.956,-175.0,
1721885892.9810002,-109.0,
1721885893.006,-47.0,
1721885893.0310001,-7.0,
1721885893.056,15.0,
1721885893.081,32.0,
1721885893.106,48.0,
1721885893.131,64.0,
1721885893.1560001,75.0,
1721885893.181,88.0,
1721885893.206,107.0,
1721885893.231,128.0,
1721885893.256,137.0,
1721885893.2810001,130.0,
1721885893.306,109.0,
1721885893.331,85.0,
1721885893.356,64.0,
1721885893.381,42.0,
1721885893.4060001,17.0,
1721885893.4310002,-2.0,
1721885893.456,-5.0,
1721885893.4810002,8.0,
1721885893.506,24.0,
1721885893.5310001,23.0,
1721885893.5560002,1.0,
1721885893.581,-39.0,
1721885893.6060002,-89.0,
1721885893.631,-146.0,
1721885893.6560001,-202.0,
1721885893.6810002,-237.0,
1721885893.706,-228.0,
1721885893.7310002,-167.0,
1721885893.756,-73.0,
1721885893.7810001,22.0,
1721885893.806,99.0,
1721885893.831,164.0,
1721885893.856,228.0,
1721885893.881,285.0,
1721885893.906,310.0,
1721885893.931,286.0,
1721885893.956,225.0,
1721885893.981,161.0,
1721885894.006,123.0,
1721885894.031,110.0,
1721885894.056,103.0,
1721885894.081,83.0,
1721885894.106,48.0,
1721885894.131,8.0,
1721885894.156,-29.0,
1721885894.181,-60.0,
1721885894.206,-80.0,
1721885894.2310002,-87.0,
1721885894.256,-78.0,
1721885894.2810001,-65.0,
1721885894.306,-60.0,
1721885894.331,-69.0,
1721885894.3560002,-88.0,
1721885894.381,-114.0,
1721885894.4060001,-146.0,
1721885894.431,-185.0,
1721885894.456,-219.0,
1721885894.4810002,-231.0,
1721885894.506,-207.0,
1721885894.5310001,-156.0,
1721885894.556,-100.0,
1721885894.581,-58.0,
1721885894.6060002,-30.0,
1721885894.6310003,-9.0,
1721885894.6560001,11.0,
1721885894.6810002,28.0,
1721885894.706,37.0,
1721885894.7310002,42.0,
1721885894.7560003,51.0,
1721885894.7810001,64.0,
1721885894.8060002,77.0,
1721885894.831,86.0,
1721885894.8560002,92.0,
1721885894.8810003,95.0,
1721885894.9060001,94.0,
1721885894.9310002,84.0,
1721885894.956,63.0,
1721885894.9810002,40.0,
1721885895.006,21.0,
1721885895.0310001,6.0,
1721885895.056,-6.0,
1721885895.081,-16.0,
1721885895.106,-22.0,
1721885895.131,-28.0,
1721885895.1560001,-45.0,
1721885895.181,-77.0,
1721885895.206,-107.0,
1721885895.231,-108.0,
1721885895.256,-66.0,
1721885895.2810001,-3.0,
1721885895.306,43.0,
1721885895.331,56.0,
1721885895.356,60.0,
1721885895.381,93.0,
1721885895.4060001,155.0,
1721885895.4310002,206.0,
1721885895.456,199.0,
1721885895.4810002,134.0,
1721885895.506,59.0,
1721885895.5310001,23.0,
1721885895.5560002,28.0,
1721885895.581,40.0,
1721885895.6060002,24.0,
1721885895.631,-14.0,
1721885895.6560001,-42.0,
1721885895.6810002,-44.0,
1721885895.706,-33.0,
1721885895.7310002,-35.0,
1721885895.756,-56.0,
1721885895.7810001,-77.0,
1721885895.806,-85.0,
1721885895.831,-89.0,
1721885895.856,-108.0,
1721885895.881,-144.0,
1721885895.906,-170.0,
1721885895.931,-158.0,
1721885895.956,-101.0,
1721885895.981,-26.0,
1721885896.006,34.0,
1721885896.031,65.0,
1721885896.056,78.0,
1721885896.081,85.0,
1721885896.106,90.0,
1721885896.131,84.0,
1721885896.156,66.0,
1721885896.181,48.0,
1721885896.206,41.0,
1721885896.2310002,44.0,
1721885896.256,46.0,
1721885896.2810001,40.0,
1721885896.306,29.0,
1721885896.331,23.0,
1721885896.3560002,23.0,
1721885896.381,20.0,
1721885896.4060001,7.0,
1721885896.431,-12.0,
1721885896.456,-27.0,
1721885896.4810002,-37.0,
1721885896.506,-56.0,
1721885896.5310001,-91.0,
1721885896.556,-130.0,
1721885896.581,-146.0,
1721885896.6060002,-118.0,
1721885896.6310003,-57.0,
1721885896.6560001,9.0,
1721885896.6810002,56.0,
1721885896.706,82.0,
1721885896.7310002,95.0,
1721885896.7560003,100.0,
1721885896.7810001,94.0,
1721885896.8060002,78.0,
1721885896.831,61.0,
1721885896.8560002,54.0,
1721885896.8810003,56.0,
1721885896.9060001,53.0,
1721885896.9310002,40.0,
1721885896.956,25.0,
1721885896.9810002,19.0,
1721885897.006,17.0,
1721885897.0310001,5.0,
1721885897.056,-18.0,
1721885897.081,-32.0,
1721885897.106,-18.0,
1721885897.131,12.0,
1721885897.1560001,15.0,
1721885897.181,-34.0,
1721885897.206,-119.0,
1721885897.231,-182.0,
1721885897.256,-182.0,
1721885897.2810001,-125.0,
1721885897.306,-53.0,
1721885897.331,1.0,
1721885897.356,34.0,
1721885897.381,56.0,
1721885897.4060001,71.0,
1721885897.4310002,69.0,
1721885897.456,48.0,
1721885897.4810002,24.0,
1721885897.506,13.0,
1721885897.5310001,16.0,
1721885897.5560002,13.0,
1721885897.581,-6.0,
1721885897.6060002,-37.0,
1721885897.631,-63.0,
1721885897.6560001,-78.0,
1721885897.6810002,-85.0,
1721885897.706,-85.0,
1721885897.7310002,-78.0,
1721885897.756,-65.0,
1721885897.7810001,-55.0,
1721885897.806,-59.0,
1721885897.831,-67.0,
1721885897.856,-54.0,
1721885897.881,-3.0,
1721885897.906,69.0,
1721885897.931,126.0,
1721885897.956,144.0,
1721885897.981,131.0,
1721885898.006,115.0,
1721885898.031,113.0,
1721885898.056,118.0,
1721885898.081,115.0,
1721885898.106,102.0,
1721885898.131,91.0,
1721885898.156,89.0,
1721885898.181,89.0,
1721885898.206,79.0,
1721885898.2310002,55.0,
1721885898.256,20.0,
1721885898.2810001,-18.0,
1721885898.306,-56.0,
1721885898.331,-91.0,
1721885898.3560002,-116.0,
1721885898.381,-129.0,
1721885898.4060001,-139.0,
1721885898.431,-158.0,
1721885898.456,-182.0,
1721885898.4810002,-190.0,
1721885898.506,-162.0,
1721885898.5310001,-101.0,
1721885898.556,-35.0,
1721885898.581,11.0,
1721885898.6060002,30.0,
1721885898.6310003,37.0,
1721885898.6560001,45.0,
1721885898.6810002,54.0,
1721885898.706,62.0,
1721885898.7310002,72.0,
1721885898.7560003,89.0,
1721885898.7810001,111.0,
